sample_uid	169624	169623	168670	168661	168662	169729	170126
139359	0	0	0	0	0	0	43309.0
139379	0	0	0	0	0	0	41242.0
139252	0	0	0	0	0	0	44907.0
139374	0	0	0	0	0	0	41018.0
139370	0	0	0	0	0	0	55776.0
139257	0	0	0	0	0	0	51355.0
139300	0	0	0	0	0	0	42024.0
139246	0	0	0	0	0	0	23011.0
139368	0	0	0	0	0	0	56480.0
139376	0	0	0	0	0	0	55564.0
139303	0	0	0	0	0	0	61509.0
139335	0	0	0	0	0	0	30052.0
139302	0	0	0	0	0	0	44832.0
139292	0	0	0	0	0	0	59450.0
139337	0	0	0	0	0	0	63983.0
139309	0	0	0	0	0	0	51871.0
139328	0	0	0	0	0	0	56357.0
139265	0	0	0	0	0	0	35355.0
139373	214.0	0	0	0	0	0	66609.0
139259	0	0	0	0	0	0	31087.0
139327	0	0	0	0	0	0	42299.0
139245	0	0	0	0	0	0	44278.0
139228	0	0	0	0	0	0	52278.0
139283	0	0	0	0	0	0	45829.0
139323	0	0	0	0	0	0	56532.0
139308	0	0	0	0	0	0	38252.0
139357	313.0	0	0	0	0	0	59759.0
139264	0	0	0	0	0	0	38645.0
139305	0	0	0	0	0	0	44442.0
139330	0	0	0	0	0	0	52755.0
139332	0	0	0	0	0	0	45039.0
139310	0	0	0	0	0	0	47927.0
139377	334.0	0	0	0	0	0	53203.0
139293	0	0	0	0	0	0	49831.0
139238	0	0	0	0	0	0	51624.0
139208	0	0	0	0	0	0	40658.0
139313	0	0	0	0	0	0	58692.0
139271	0	0	0	0	0	0	33803.0
139253	0	0	0	0	0	0	35950.0
139351	475.0	0	0	0	0	0	57395.0
139325	0	0	0	0	0	0	61884.0
139369	315.0	0	0	0	0	0	45517.0
139326	0	0	0	0	0	0	55612.0
139290	0	0	0	0	0	0	55317.0
139331	270.0	0	0	0	0	0	56312.0
139289	0	0	0	0	0	0	45695.0
139363	470.0	0	0	0	0	0	67186.0
139280	0	0	0	0	0	0	43749.0
139333	0	0	0	0	0	0	24423.0
139391	0	0	0	0	0	0	35803.0
139386	405.0	0	0	0	0	0	61858.0
139406	0	0	0	0	0	0	47720.0
139349	478.0	0	0	0	0	0	63523.0
139329	0	0	0	0	0	0	54687.0
139286	0	0	0	0	0	0	37713.0
139324	0	0	0	0	0	0	42113.0
139213	0	0	0	0	0	0	46156.0
139273	0	0	0	0	0	0	42457.0
139256	0	0	0	0	0	0	45941.0
139269	0	0	0	0	0	0	46854.0
139294	0	0	0	0	0	0	56780.0
139415	0	0	0	0	0	0	39162.0
139352	456.0	0	0	0	0	0	62898.0
139251	0	0	0	0	0	0	28623.0
139242	0	0	0	0	0	0	35649.0
139320	0	0	0	0	0	0	53438.0
139275	0	0	0	0	0	0	48047.0
139307	285.0	0	0	0	0	0	53912.0
139321	0	0	0	0	0	0	39037.0
139311	0	0	0	0	0	0	53852.0
139296	0	0	0	0	0	0	64539.0
139217	0	0	0	0	0	0	51027.0
139319	0	0	0	0	0	0	53997.0
139338	672.0	0	0	0	0	0	73862.0
139282	0	0	0	0	0	0	38386.0
139336	343.0	0	0	0	0	0	69718.0
139223	0	0	0	0	0	0	46960.0
139312	0	0	0	0	0	0	58223.0
139233	0	0	0	0	0	0	56951.0
139339	0	0	0	0	0	0	48522.0
139397	0	0	0	0	0	0	40266.0
139364	616.0	0	0	0	0	0	62718.0
139268	0	0	0	0	0	0	53133.0
139299	0	0	0	0	0	0	45757.0
139315	0	0	0	0	0	0	65696.0
139226	0	0	0	0	0	0	42337.0
139301	165.0	0	0	0	0	0	62138.0
139230	0	0	0	0	0	0	42105.0
